;id_labdoc;n_users;durée_écriture;plage_travail;passage_main
16578;266870;3;440.0;757.0;1
16579;266860;2;220.0;6241.0;2
16580;266869;2;160.0;3353.0;1
16581;266856;2;580.0;3197.0;2
16582;266868;2;640.0;6523.0;2
16583;266857;3;220.0;3928.0000000000005;1
16585;266863;2;400.0;6352.0;1
16586;266862;2;540.0;6172.0;3
16587;435872;2;100.0;20494.0;1
16588;435873;2;220.0;18324.0;1
16589;435878;2;120.0;895.0;2
16590;435879;2;100.0;2094.0;4
16591;435869;2;240.0;3895.0000000000005;3
16592;435881;2;160.0;1938.0000000000002;4
16593;435875;2;120.0;19780.0;1
16594;435880;3;60.0;1719.0;1
16595;435874;2;300.0;18031.0;1
16596;435882;2;320.0;1988.0000000000002;2
16597;264187;2;220.0;3956.0000000000005;1
16598;264178;2;540.0;3196.0;1
16599;264184;3;280.0;3783.0000000000005;3
16600;264175;2;580.0;4067.0000000000005;1
16602;264188;2;200.0;1170.0;1
16603;264182;3;280.0;3524.0;1
16604;264177;2;640.0;4276.0;2
16606;264196;2;640.0;3975.0000000000005;3
16607;264197;2;540.0;3362.0;1
16609;264203;2;360.0;1277.0;1
16610;264199;2;400.0;5765.0;2
16611;264209;2;200.0;1117.0;1
16612;264200;2;180.0;5091.0;1
16614;264193;2;1020.0;4352.0;3
16616;430082;3;220.0;3510.0;2
16617;430076;2;320.0;4780.0;1
16618;430077;3;220.0;5268.0;2
16620;430075;2;200.0;5825.0;1
16621;430080;2;200.0;3523.0;1
16622;430074;2;340.0;1729.0;1
16623;430078;2;160.0;1019.0000000000001;1
16624;430070;2;300.0;7750.000000000001;1
16625;430084;2;300.0;1327.0;1
16626;430072;2;140.0;825.0;2
16627;430073;2;280.0;5426.0;2
16628;268622;3;320.0;3239.0;3
16629;268623;3;60.0;2687.0;1
16630;268633;2;120.0;3159.0;1
16631;268631;3;160.0;2595.0;2
16632;268629;2;580.0;2628.0;1
16634;268635;3;220.0;1801.0;2
16635;268625;3;180.0;3529.0;1
16636;268624;3;320.0;2668.0;1
16637;268634;3;220.0;2432.0;2
16638;268636;3;240.0;3508.0;2
16639;268626;2;300.0;1224.0;1
16641;430093;2;260.0;2851.0;1
16642;430098;2;180.0;1657.0;1
16643;430088;2;140.0;2473.0;1
16644;430089;2;380.0;4352.0;1
16646;430090;3;220.0;3457.0;2
16648;430094;2;180.0;1556.0;1
16650;430086;3;400.0;2652.0;1
16652;430087;2;140.0;2248.0;1
16655;431781;2;300.0;768.0;1
16656;431788;2;420.0;4313.0;1
16657;431789;2;280.0;2002.0000000000002;1
16658;431792;2;280.0;1018.0000000000001;1
16660;267803;3;520.0;4061.0000000000005;2
16661;267802;2;680.0;3462.0;1
16662;267810;2;400.0;8618.0;1
16663;267809;2;380.0;8990.0;2
16665;267811;3;420.0;8513.0;3
16666;267814;2;220.0;6388.0;1
16667;267804;3;580.0;3774.0000000000005;2
16669;267806;2;340.0;3788.0000000000005;1
16670;266883;3;200.0;4283.0;4
16671;266877;2;360.0;3816.0000000000005;2
16672;266882;2;280.0;4843.0;2
16673;266876;2;300.0;3776.0000000000005;2
16674;266890;2;200.0;941.0000000000001;1
16675;266880;3;680.0;4109.0;1
16676;266874;2;580.0;2996.0;2
16677;266881;3;640.0;5960.0;5
16678;266875;3;480.0;3996.0000000000005;4
16679;266884;3;200.0;3940.0000000000005;1
16680;266879;2;500.0;6063.0;4
16682;266885;3;420.0;5851.0;2
16683;266873;2;500.0;4156.0;2
16684;266887;2;360.0;4314.0;1
16687;435940;2;80.0;551.0;1
16693;267788;3;340.0;4264.0;2
16696;267801;2;160.0;1675.0;1
16698;267785;3;280.0;4405.0;2
16699;267795;2;160.0;3229.0;1
16700;267784;3;760.0;4142.0;2
16701;267786;2;640.0;4578.0;1
16702;267787;2;420.0;4326.0;1
16703;431773;2;120.0;968.0000000000001;1
16704;431771;2;180.0;6088.0;1
16705;431768;2;260.0;6726.0;1
16706;431778;2;440.0;6620.0;2
16707;431779;2;120.0;4836.0;1
16708;431775;2;240.0;2999.0;1
16709;431765;2;380.0;750.0;2
16710;431764;2;140.0;7229.0;1
16711;431774;3;160.0;3778.0000000000005;2
16712;431780;2;400.0;599.0;2
16713;431766;2;340.0;1126.0;1
16714;431767;2;700.0;9910.0;4
16715;264162;3;300.0;5812.0;3
16716;264163;2;160.0;9060.0;1
16717;264171;2;160.0;8352.0;1
16718;264168;2;140.0;1201.0;1
16719;264170;3;280.0;12151.0;3
16721;264165;2;340.0;4583.0;1
16722;264174;2;220.0;579.0;1
16723;264164;2;280.0;9060.0;1
16724;264166;2;160.0;8438.0;1
16725;264167;2;40.0;4905.0;1
16729;446323;2;520.0;2991.0;2
16733;446479;2;1020.0;2728.0;2
16734;446484;3;600.0;6118.0;2
16735;446487;2;560.0;9418.0;1
16740;446483;3;1320.0;607996.0;3
16742;446474;3;540.0;2870.0;2
16747;446356;4;1160.0;14517.0;6
16749;446352;6;520.0;1208.0;6
16750;446353;2;760.0;2907.0;1
16752;446359;3;1320.0;606681.0;4
16753;446366;2;660.0;98228.0;1
16759;446368;2;840.0;4613.0;1
16762;446367;5;460.0;4553.0;6
16765;446396;2;1080.0;2541.0;2
16771;446383;3;800.0;2810.0;4
16772;446382;3;460.0;1707.0;3
16774;295014;2;500.0;7452.000000000001;1
16775;294867;2;1840.0;589675.0;5
16776;294983;2;260.0;261654.00000000003;1
16777;295234;2;1180.0;159995.0;2
16782;295231;2;480.0;1896.0000000000002;1
16783;294868;2;2040.0;324209.0;3
16784;295232;2;380.0;2116.0;1
16787;295243;2;760.0;19283.0;1
16788;295251;2;2000.0;7165.0;1
16789;295248;2;900.0;16479.0;2
16793;294733;2;1140.0;564650.0;3
16795;295006;2;1100.0;516591.00000000006;1
16796;295042;3;540.0;375229.0;2
16797;295740;2;860.0;23198.0;2
16799;295041;2;460.0;352261.0;2
16801;295040;3;800.0;380015.0;5
16802;295050;3;520.0;373544.0;2
16803;295008;2;580.0;379887.0;5
16805;295046;2;420.0;349796.0;2
16806;295047;2;280.0;350251.0;2
16807;295302;2;980.0;119947.00000000001;2
16808;295263;2;760.0;80297.0;1
16809;295262;2;420.0;82292.0;1
16810;295264;2;260.0;75459.0;1
16818;295306;2;120.0;27567.0;1
16820;295889;2;740.0;5700.0;2
16821;295317;2;840.0;103666.0;5
16824;295759;2;280.0;17172.0;2
16825;295356;2;720.0;22518.0;1
16827;295258;2;480.0;171369.0;1
16828;295365;2;820.0;21516.0;3
16829;294978;2;1020.0;559683.0;4
16831;295868;2;540.0;12696.0;2
16832;295313;2;420.0;101626.0;3
16833;295308;2;1600.0;103566.0;1
16834;295310;2;320.0;103137.0;1
16835;295309;2;280.0;102864.0;1
16836;295001;2;460.0;545087.0;1
16837;295000;2;640.0;525832.0;1
16838;294996;2;980.0;546206.0;1
16839;295865;2;600.0;12913.0;6
16840;295307;2;1040.0;103883.0;1
16842;460791;2;980.0;429123.0;1
16844;471026;2;300.0;421297.0;1
16846;462890;2;300.0;97558.0;1
16847;461497;2;640.0;347549.0;1
16848;461514;2;500.0;1776.0;1
16849;461518;2;300.0;1508.0;2
16852;471562;2;1700.0;33752.0;2
16853;471563;2;1020.0;173611.0;1
16858;471940;2;540.0;140852.0;1
16862;466902;2;1440.0;154167.0;1
16864;473397;2;320.0;23911.0;2
16867;459828;2;1300.0;596654.0;1
16868;474676;2;640.0;28512.0;2
16870;474907;2;220.0;70537.0;1
16874;463108;2;700.0;50775.0;1
16877;304719;2;200.0;22670.0;2
16883;304721;2;280.0;8004.000000000001;1
16884;304720;2;260.0;6886.0;1
16889;305022;2;420.0;8534.0;1
16896;305487;5;820.0;154264.0;4
16897;305489;4;1140.0;156658.0;5
16899;305498;2;460.0;280366.0;1
16900;305488;4;600.0;155595.0;3
16901;305493;2;920.0;592497.0;3
16903;305297;3;380.0;260905.00000000003;2
16907;305294;4;740.0;258282.00000000003;3
16909;305304;2;160.0;432800.0;2
16910;305305;3;880.0;436410.0;3
16911;305313;2;720.0;437306.0;1
16913;305309;2;1300.0;259691.00000000003;3
16914;305310;3;1300.0;5156.0;4
16915;305308;4;1080.0;260397.00000000003;4
16916;305314;2;980.0;436586.0;3
16917;305315;2;1020.0;4080.0000000000005;4
16925;304539;2;720.0;5342.0;1
16927;304535;2;320.0;3950.0000000000005;2
16929;304536;2;860.0;4535.0;1
16930;304523;2;220.0;3887.0000000000005;1
16934;304526;2;400.0;5199.0;1
16935;308343;2;440.0;1795.0;2
16937;304527;2;220.0;5365.0;1
16950;304654;4;1760.0;248304.00000000003;5
16951;304655;3;140.0;2053.0;2
16952;304656;4;900.0;97408.0;10
16956;304659;3;320.0;98048.0;3
16957;304658;3;520.0;98040.0;4
16961;304982;2;720.0;348222.0;7
16962;304983;2;500.0;346632.0;1
16964;304985;2;620.0;346968.0;1
16965;304984;2;260.0;346566.0;2
16966;305569;3;200.0;95468.0;3
16967;305571;2;240.0;92638.0;1
16970;305574;2;1160.0;436732.0;1
16971;305575;2;360.0;434609.0;1
16972;309102;2;160.0;358.0;2
16973;309134;2;280.0;586.0;3
16974;304504;2;560.0;93887.0;1
16978;309108;2;140.0;1392.0;2
16980;304688;4;120.0;596594.0;3
16983;305437;2;640.0;188890.0;1
16985;305436;3;1380.0;188090.0;2
16987;305446;3;1520.0;291958.0;2
16988;305447;3;1120.0;382147.0;4
16993;305440;3;900.0;471063.00000000006;2
17001;304667;2;60.0;1095.0;1
17005;305452;2;1200.0;605069.0;5
17006;305448;2;1320.0;605389.0;3
17007;305451;2;880.0;605092.0;4
17008;305450;4;1400.0;604446.0;5
17009;305449;2;860.0;604832.0;3
17010;305584;2;1580.0;61795.00000000001;1
17011;305587;3;1480.0;46784.0;2
17012;305583;3;1080.0;522324.00000000006;4
17013;305582;3;1640.0;524404.0;4
17014;305592;3;380.0;2845.0;2
17015;305589;2;360.0;4163.0;3
17016;305590;2;280.0;2519.0;1
17017;305581;2;1320.0;522007.00000000006;1
17018;305591;2;260.0;4019.0000000000005;1
17020;305502;3;800.0;153535.0;6
17021;305503;4;980.0;151851.0;4
17022;305501;3;1280.0;593347.0;6
17025;305499;3;940.0;155791.0;3
17027;304981;2;540.0;977.0000000000001;1
17028;304974;2;1300.0;345112.0;1
17030;304977;2;560.0;2217.0;2
17036;304565;3;1520.0;602157.0;4
17037;304564;4;1380.0;602021.0;3
17038;304561;3;1420.0;596814.0;6
17040;304563;2;1600.0;602356.0;1
17041;304709;3;240.0;30137.000000000004;2
17042;304700;3;480.0;520118.00000000006;2
17043;304701;3;420.0;3859.0000000000005;2
17044;304708;3;400.0;30483.000000000004;2
17045;304698;3;460.0;521372.00000000006;2
17047;304699;3;280.0;520745.00000000006;2
17050;436124;2;480.0;941.0000000000001;1
17051;436122;2;140.0;665.0;1
17052;436123;2;540.0;6287.0;4
17053;436121;2;760.0;2734.0;1
17054;436133;2;500.0;9901.0;1
17057;436185;2;420.0;770.0;2
17060;436183;2;640.0;2073.0;2
17061;436103;2;600.0;2119.0;1
17064;436109;2;760.0;2320.0;4
17065;438116;2;280.0;5224.0;1
17066;438082;2;620.0;2533.0;4
17068;438098;2;680.0;4160.0;1
17069;438101;2;400.0;2394.0;1
17070;438100;2;340.0;2601.0;1
17071;436153;2;320.0;6692.0;1
17072;438075;2;620.0;1763.0;1
17073;436127;2;640.0;1717.0;1
17074;438110;2;360.0;3114.0;1
17075;438112;2;340.0;1965.0000000000002;1
17076;436141;2;340.0;6473.0;1
17077;436143;2;580.0;2650.0;3
17080;296338;3;380.0;2260.0;3
17081;296328;2;140.0;631.0;1
17082;296339;2;460.0;2832.0;1
17083;296342;2;200.0;4424.0;1
17084;296330;2;620.0;3887.0000000000005;1
17085;296340;3;220.0;3712.0000000000005;2
17086;296333;2;460.0;2592.0;1
17088;296341;3;440.0;4207.0;5
17089;296326;3;180.0;1400.0;2
17090;296336;2;180.0;2549.0;1
17092;296337;2;140.0;1853.0000000000002;1
17093;296327;2;320.0;2067.0;2
17095;296324;2;180.0;1141.0;3
17096;296025;3;140.0;6214.0;2
17098;296012;2;280.0;8434.0;4
17099;296024;2;220.0;3911.0000000000005;2
17100;296027;2;280.0;2835.0;1
17101;296018;2;280.0;1564.0;1
17103;296014;3;200.0;4520.0;5
17105;296023;2;200.0;3985.0000000000005;1
17106;296021;2;220.0;1773.0;1
17108;296016;2;120.0;5103.0;1
17111;296034;2;180.0;530.0;2
17112;296046;2;220.0;1526.0;2
17113;296036;3;140.0;618.0;2
17114;296045;2;160.0;1425.0;2
17115;296037;2;180.0;388.0;1
17116;296040;3;760.0;3575.0;2
17117;296050;2;40.0;191.0;1
17119;296048;2;140.0;234.00000000000003;1
17120;296038;2;100.0;868.0;1
17123;294160;2;180.0;446.0;1
17124;294154;2;260.0;2974.0;2
17125;294149;2;200.0;3605.0;1
17126;294151;2;440.0;1261.0;1
17127;294148;3;280.0;3498.0;1
17128;294164;2;200.0;1576.0;1
17130;294185;3;460.0;3897.0000000000005;3
17131;294184;2;400.0;3777.0000000000005;2
17132;294179;2;520.0;5200.0;1
17134;294186;3;140.0;2895.0;2
17135;294187;3;700.0;5877.0;4
17138;294177;2;260.0;593.0;2
17139;294188;3;280.0;5993.0;2
17142;294189;3;440.0;1976.0000000000002;1
17144;296405;4;300.0;2733.0;4
17145;296404;3;280.0;1922.0000000000002;2
17146;296390;2;140.0;1775.0;1
17148;296399;3;480.0;4870.0;2
17149;296406;3;180.0;5482.0;3
17150;296392;3;160.0;1282.0;2
17151;296393;2;420.0;7361.000000000001;1
17152;296407;3;480.0;4223.0;2
17153;296396;2;440.0;5811.0;1
17154;296402;3;380.0;3772.0000000000005;3
17155;296403;4;380.0;4777.0;4
17157;296408;4;260.0;2935.0;3
17158;296395;4;420.0;4650.0;4
17159;296394;2;280.0;5071.0;2
17160;296400;2;320.0;3327.0;1
17161;296410;2;360.0;2230.0;1
17162;296409;3;180.0;1051.0;2
17163;296388;2;160.0;349.0;1
17165;296380;2;100.0;1136.0;2
17166;296374;2;320.0;3591.0;1
17167;296382;2;280.0;398.0;2
17168;296383;2;300.0;1274.0;1
17169;296372;2;180.0;690.0;2
17170;296386;2;240.0;685.0;2
17172;296368;3;320.0;1035.0;3
17173;296371;2;240.0;775.0;2
17174;296385;2;400.0;961.0000000000001;1
17175;296370;3;120.0;614.0;2
17176;296384;2;60.0;1577.0;1
17179;294073;2;480.0;5034.0;1
17180;294057;3;180.0;3294.0;2
17181;294071;2;200.0;2242.0;1
17184;294056;2;720.0;5096.0;1
17187;294058;3;320.0;918.0000000000001;1
17189;282376;2;200.0;937.0000000000001;1
17190;282363;3;300.0;978.0000000000001;2
17192;282390;2;80.0;2510.0;1
17193;282389;3;180.0;844.0;1
17194;282388;2;240.0;930.0000000000001;1
17195;282381;2;240.0;1590.0;1
17199;282382;2;440.0;2390.0;1
17200;282387;3;300.0;470.00000000000006;3
17201;282386;2;100.0;249.00000000000003;1
17202;282378;2;120.0;4523.0;1
17203;295936;2;280.0;7455.000000000001;2
17204;295925;3;760.0;10104.0;4
17205;295938;2;420.0;6556.0;2
17206;295942;2;220.0;3255.0;1
17207;295939;2;340.0;3157.0;1
17208;295940;3;120.0;5648.0;3
17209;295923;2;360.0;4193.0;4
17210;295933;2;320.0;7219.0;4
17211;295941;3;380.0;5752.0;2
17212;294096;2;340.0;1124.0;1
17213;294086;2;480.0;1951.0000000000002;1
17214;294087;2;440.0;5511.0;1
17215;294097;2;820.0;1127.0;2
17216;294078;2;260.0;3346.0;1
17217;294095;2;700.0;3970.0000000000005;1
17218;294085;2;440.0;1303.0;1
17219;294094;2;600.0;6046.0;1
17222;294091;3;200.0;3214.0;4
17223;294081;2;160.0;655.0;1
17224;294089;2;260.0;549.0;1
17225;294092;2;460.0;3990.0000000000005;1
17227;294093;2;140.0;637.0;3
17228;294077;3;320.0;7773.000000000001;2
17231;294214;2;460.0;2538.0;2
17233;294223;2;560.0;1962.0000000000002;1
17234;294226;3;220.0;4256.0;2
17235;294219;3;820.0;3775.0000000000005;2
17237;277928;2;160.0;308.0;1
17239;277931;2;680.0;1929.0000000000002;1
17240;277923;2;260.0;1580.0;1
17241;277922;2;180.0;670.0;1
17242;277932;3;220.0;706.0;2
17243;277924;2;120.0;300.0;1
17244;296422;2;260.0;1504.0;2
17245;296432;2;540.0;1801.0;3
17246;296429;2;320.0;792.0;1
17247;296417;2;560.0;11989.0;3
17248;296425;2;300.0;494.00000000000006;1
17249;296427;2;320.0;5960.0;2
17251;296426;2;300.0;3084.0;2
17252;294135;3;380.0;1603.0;5
17253;294146;3;320.0;593.0;2
17254;294134;2;120.0;1282.0;1
17256;294144;3;300.0;3339.0;3
17257;294127;2;440.0;3973.0000000000005;2
17259;294132;2;380.0;697.0;1
17260;294133;3;360.0;1189.0;2
17261;294141;2;480.0;1144.0;2
17262;294143;3;440.0;3153.0;2
17263;294138;2;140.0;2591.0;1
17264;294139;2;220.0;409.0;1
17265;294129;3;260.0;709.0;1
17266;294142;2;100.0;1124.0;1
17268;295952;2;520.0;6326.0;2
17269;295958;2;360.0;2974.0;1
17270;295951;2;340.0;2732.0;1
17272;295971;2;320.0;3515.0;1
17273;295968;2;180.0;7156.0;3
17277;295970;2;100.0;4037.0000000000005;1
17278;295981;2;160.0;5183.0;1
17280;295980;2;140.0;5182.0;1
17281;295974;2;340.0;6898.0;2
17284;295977;2;280.0;2968.0;1
17285;294113;2;540.0;1319.0;1
17287;294110;2;580.0;1930.0000000000002;2
17288;294119;2;360.0;1736.0;3
17289;294118;2;400.0;1557.0;1
17290;294108;2;320.0;2841.0;1
17291;294111;2;180.0;612.0;2
17292;294114;2;340.0;619.0;1
17293;294104;3;320.0;3483.0;2
17294;294123;2;440.0;2194.0;1
17295;294105;2;360.0;2331.0;1
17296;294117;2;140.0;368.0;1
17297;294107;2;380.0;3027.0;1
17298;294106;2;160.0;279.0;1
17299;294120;2;80.0;980.0000000000001;2
17300;277916;3;180.0;831.0;3
17301;277906;3;140.0;2152.0;2
17305;277914;2;120.0;306.0;1
17306;277908;2;160.0;539.0;1
17307;277918;2;140.0;1755.0;1
17308;277919;2;320.0;785.0;1
17312;294195;2;380.0;1798.0;1
17314;294194;2;260.0;4650.0;1
17318;294192;2;320.0;8641.0;4
17319;294210;2;160.0;577.0;1
17320;294209;2;280.0;807.0;1
17321;294208;2;140.0;3053.0;2
17322;294193;2;180.0;4877.0;1
17324;294198;2;660.0;1278.0;1
17326;294203;2;180.0;2664.0;1
17328;282360;2;160.0;1092.0;3
17329;282356;2;220.0;1645.0;1
17330;296003;2;180.0;590.0;1
17331;295996;2;460.0;3477.0;1
17332;296002;2;280.0;3273.0;2
17333;296000;3;500.0;4086.0000000000005;4
17334;296010;3;220.0;2567.0;2
17335;296009;2;640.0;1672.0;1
17337;295999;2;260.0;617.0;1
17339;296005;2;340.0;2496.0;1
17340;295990;2;320.0;6339.0;1
17341;296007;3;400.0;1734.0;2
17342;296006;2;120.0;2857.0;2
17343;296352;2;320.0;1889.0000000000002;3
17345;296349;3;460.0;2535.0;4
17346;296350;2;160.0;1316.0;2
17347;296358;2;60.0;367.0;1
17348;296362;2;60.0;3143.0;1
17350;296435;2;120.0;1054.0;1
17351;296355;2;140.0;4510.0;1
17352;296363;3;320.0;2132.0;2
17353;296347;2;220.0;6742.0;3
17354;296357;2;140.0;1264.0;2
17355;296361;3;500.0;6401.0;4
17356;296360;3;320.0;1563.0;3
17357;296356;2;140.0;5508.0;1
17358;296346;3;240.0;1676.0;5
17359;304747;2;1480.0;8417.0;1
17360;304748;3;1360.0;7314.000000000001;2
17361;304936;2;200.0;5924.0;1
17367;444573;3;360.0;2230.0;2
17368;444621;2;320.0;1344.0;1
17369;444606;2;220.0;597.0;1
17370;444619;2;380.0;1204.0;1
17371;444612;2;120.0;268.0;1
17372;444602;2;40.0;707.0;1
17373;446791;2;300.0;1938.0000000000002;4
17374;446781;2;180.0;851.0;1
17376;446789;2;480.0;1909.0000000000002;1
17377;446780;2;160.0;1991.0000000000002;1
17378;446790;2;620.0;2290.0;3
17379;446782;2;240.0;834.0;1
17380;446776;2;180.0;1705.0;1
17381;446783;2;260.0;756.0;1
17383;446785;2;520.0;1393.0;1
17384;446778;2;300.0;1723.0;1
17385;446779;2;140.0;1401.0;1
17386;446731;3;160.0;1710.0;2
17387;446730;2;240.0;1854.0000000000002;1
17390;446741;2;120.0;612.0;1
17391;446736;3;100.0;611.0;2
17392;446745;2;160.0;843.0;1
17393;446734;2;100.0;1882.0000000000002;1
17394;446746;2;300.0;2065.0;2
17395;446765;2;160.0;261.0;1
17396;446752;2;100.0;178.0;1
17398;446751;2;120.0;2498.0;1
17399;446754;2;160.0;688.0;1
17407;444595;2;300.0;2548.0;3
17408;444594;2;280.0;1518.0;2
17411;444596;2;100.0;2458.0;1
17412;444587;2;180.0;2529.0;2
17414;444591;2;700.0;2024.0000000000002;1
17415;444588;2;120.0;2147.0;1
17416;444590;2;180.0;2121.0;2
17418;444546;2;280.0;1199.0;1
17420;444550;2;180.0;475.00000000000006;1
17421;444543;2;100.0;3164.0;1
17422;444542;2;180.0;6425.0;1
17423;396215;2;360.0;1116.0;1
17425;461770;2;580.0;61447.00000000001;2
17426;461753;2;520.0;61862.00000000001;1
17427;263928;2;340.0;330404.0;1
17429;263930;2;120.0;329724.0;1
17430;263929;2;280.0;328244.0;1
17432;263948;2;180.0;337644.0;1
17433;263951;2;300.0;3224.0;1
17434;263945;2;100.0;337564.0;1
17435;263934;2;660.0;2700.0;2
17436;473409;2;360.0;620191.0;1
17437;473410;3;1120.0;629802.0;3
17438;473411;2;140.0;629251.0;1
17440;473470;2;560.0;627787.0;1
17441;473442;3;960.0;629250.0;4
17442;473458;2;100.0;627796.0;1
17443;473467;2;500.0;627230.0;1
17444;409892;2;380.0;150490.0;1
17445;416705;2;440.0;3436.0;1
17446;411823;2;160.0;80499.0;1
17447;391663;2;480.0;77757.0;1
17448;394662;2;200.0;9015.0;1
17449;475223;2;1100.0;42671.0;4
17450;475405;2;420.0;2329.0;1
17451;475235;2;620.0;49538.0;2
17452;475236;2;180.0;49582.0;1
17453;457139;3;600.0;65296.00000000001;3
17454;457143;3;560.0;66499.0;3
17456;457141;2;360.0;65470.00000000001;2
17457;457140;3;600.0;65371.00000000001;3
17459;393893;2;460.0;3121.0;1
17460;393623;2;480.0;46367.0;1
17462;388784;3;1020.0;164870.0;2
17463;390733;3;580.0;72508.0;2
17464;391448;2;380.0;25133.0;1
17465;390731;2;420.0;63327.00000000001;2
17466;390730;2;280.0;73604.0;1
17467;390713;3;960.0;64325.00000000001;2
17468;390734;2;320.0;72672.0;2
17469;391372;2;440.0;26752.0;1
17471;456162;2;1400.0;10957.0;1
17473;449691;2;380.0;7373.000000000001;2
17474;449341;2;340.0;84158.0;3
17475;449794;2;180.0;1160.0;1
17476;449687;2;300.0;2133.0;1
17477;449906;2;640.0;1540.0;3
17479;391288;2;600.0;29367.000000000004;1
17480;390988;2;400.0;78590.0;2
17483;391076;2;460.0;36045.0;1
17484;460224;2;160.0;82958.0;1
17485;460225;2;160.0;82801.0;1
17486;460208;3;640.0;75564.0;5
17487;460173;2;540.0;84159.0;3
17488;460831;2;240.0;12788.0;1
17489;460214;3;600.0;75802.0;2
17490;460172;2;240.0;79873.0;1
17491;460221;2;140.0;82809.0;3
17492;383590;2;180.0;70713.0;2
17493;384078;2;1560.0;6497.0;3
17494;383499;2;920.0;16791.0;1
17495;461967;2;780.0;6969.0;1
17497;461690;2;1140.0;64745.00000000001;2
17500;262416;2;1300.0;3524.0;1
17501;262625;2;200.0;590.0;1
17503;260545;2;340.0;232786.0;1
17505;462961;2;160.0;750.0;1
17506;463226;3;1760.0;11439.0;3
17507;456204;3;1680.0;10433.0;4
17508;456313;2;800.0;6898.0;1
17509;457658;2;640.0;9275.0;1
17510;457661;2;260.0;1813.0;1
17511;457816;2;1140.0;5181.0;1
17512;457669;2;1020.0;5854.0;1
17513;457907;2;280.0;5876.0;1
17514;457920;2;60.0;4029.0000000000005;1
17515;457841;2;580.0;8223.0;1
17517;395215;3;1100.0;86865.0;1
17518;472243;2;320.0;800.0;1
17521;472246;2;120.0;493.00000000000006;1
17522;461635;3;720.0;88630.0;2
17523;460617;2;2060.0;168708.0;2
17524;460772;2;740.0;180263.0;4
17525;461640;3;520.0;91000.0;1
17527;451880;2;320.0;15122.000000000002;1
17528;451897;2;620.0;20469.0;1
17529;472185;2;1540.0;4018.0000000000005;1
17530;467824;3;1380.0;584145.0;3
17531;469739;2;800.0;318812.0;1
17532;472237;2;680.0;2094.0;1
17533;472117;2;420.0;10486.0;1
