,id_mission,id_report,id_labdoc,id_trace,n_users,n_mots,indice_collab,indice_contrib
72078,1713,47929,478686,8441323,1,197,0.0,0.0
72087,1713,47929,473969,8417929,5,132,0.4055620359363623,0.4055620359363623
72088,1713,47929,473979,8443725,1,7,0.0,0.0
72091,1713,47929,477621,8435227,2,828,0.0803129975092377,0.3770347803874909
72094,1713,47929,473975,8441330,2,896,0.0151735173512936,0.0154435038540738
72100,1713,47929,473974,8420463,3,1548,0.5294485088549048,0.6466285377087292
72106,1713,47929,473982,8449978,3,845,0.2493987668964796,0.7855081319046489
72107,1713,47929,477764,8435235,1,6,0.0,0.0
72116,1713,47929,473983,8280198,1,1282,0.0,0.0
72117,1713,47927,473918,8439324,1,335,0.0,0.0
72120,1713,47927,473925,8441326,1,1281,0.0,0.0
72123,1713,47927,477762,8439510,2,194,0.0,0.0
72128,1713,47927,477624,8420405,2,197,0.2035230780067949,0.2233180216221441
72138,1713,47927,473921,8420302,5,1368,0.0017367931784886,0.9130086919484176
72140,1713,47927,473928,8446115,1,288,0.0,0.0
72142,1713,47927,473917,8419312,1,1292,0.0,0.0
72154,1713,47927,473929,8414904,3,1321,0.5762881318725934,0.5982578435600463
72159,1713,47927,473920,8420571,3,1479,0.5534903990221893,0.6415453904701377
72162,1713,47927,478681,8441254,1,111,0.0,0.0
72172,1713,47927,473915,8446052,3,127,0.6074803149606299,0.6656333312666625
72179,1713,47928,473955,8420379,3,1756,0.6085485002520211,0.6570963567165813
72180,1713,47928,473963,8446614,1,324,0.0,0.0
72191,1713,47928,477625,8420374,2,108,0.0717592592592592,0.0727023319615911
72193,1713,47928,473957,8441144,1,1300,0.0,0.0
72194,1713,47928,473960,8441207,1,6,0.0,0.0
72196,1713,47928,473956,8420300,2,4,0.7975000000000001,0.7975000000000001
72203,1713,47928,477763,8439513,2,109,0.0742347257165933,0.0752699687930756
72206,1713,47928,478682,8441280,2,121,0.0047138130402712,0.0047395170080537
72209,1713,47928,473964,8414907,3,1351,0.5569411024124621,0.6136629030259835
72214,1713,47928,473952,8419262,3,1348,0.5393466029437206,0.6009575603084175
72226,1713,47928,477620,8440105,3,305,0.0094847775175644,0.5142488578339157
72233,1713,47928,473950,8414842,3,124,0.6541151265259925,0.677159209157128
72237,1242,28218,258715,3998103,3,45,0.7666666666666667,0.7666666666666666
72238,1242,28218,258723,3997467,1,28,0.0,0.0
72240,1242,28218,258722,3998228,1,38,0.0,0.0
72245,1242,28218,258714,3997020,3,38,0.101569713758079,0.1015697137580795
72250,1242,28218,258720,3997705,3,34,0.8220385995319148,0.8220385995319148
72253,1242,28218,258716,3998131,2,14,0.0,0.0
72257,1242,28218,258717,3997048,3,35,0.0282993197278914,0.0282993197278914
72259,1242,28218,258721,3998334,1,28,0.0,0.0
72260,1242,28218,258724,3998304,1,32,0.0,0.0
72265,1242,28218,258713,3996477,3,38,0.7998471082941352,0.7998471082941352
72270,1242,28218,258725,3998449,1,15,0.0,0.0
72275,1242,28218,258718,3997328,1,97,0.0,0.0
72277,1242,28218,258726,3998589,2,71,0.0,0.0
72279,1242,28218,258719,3998364,1,73,0.0,0.0
72280,1242,41901,396635,6930361,1,72,0.0,0.0
72282,1242,41901,396625,6928866,1,54,0.0,0.0
72286,1242,41901,396624,6928600,2,77,0.5350950219737345,0.6722050904535088
72287,1242,41901,396634,6930107,1,37,0.0,0.0
72289,1242,41901,396626,6929197,2,36,0.7321428571428572,0.75
72293,1242,41901,396627,6929364,1,103,0.0,0.0
72295,1242,41901,396632,6929837,2,37,0.686804451510334,0.7100073046018992
72299,1242,41901,396622,6928193,3,41,0.7444973230220108,0.7444973230220108
72302,1242,41901,396623,6928720,3,75,0.3299984162911109,0.9377098844669288
72304,1242,41901,396633,6930010,2,13,0.4038395792241946,0.4038395792241946
72305,1242,41901,396631,6928765,1,32,0.0,0.0
72308,1242,41901,396628,6930113,2,75,0.0,0.8291555555555555
72312,1242,41901,396629,6929572,3,38,0.8168282548476455,0.8168282548476455
72314,1242,41901,396630,6929457,2,59,0.0,0.7239299051996553
72321,1242,41862,383721,6827524,3,38,0.8038642659279779,0.8038642659279779
72329,1242,41862,383717,6826944,3,46,0.5004725897920604,0.5004725897920604
72335,1242,41862,383716,6826929,2,136,0.0493036177120347,0.053246585159554
72336,1242,41862,383720,6828068,1,24,0.0,0.0
72343,1242,41862,383714,6825848,3,43,0.77203893996755,0.77203893996755
72344,1242,41862,383722,6827030,1,23,0.0,0.0
72345,1242,41862,383723,6827085,1,32,0.0,0.0
72347,1242,41862,383715,6825520,1,72,0.0,0.0
72349,1242,41862,383719,6826822,1,92,0.0,0.0
72358,1242,41862,383726,6828150,3,80,0.5331400742115028,0.8003906249999999
72361,1242,41862,383718,6826635,2,321,0.0059811108518143,0.0060066366341758
72363,1242,41862,383727,6827996,1,42,0.0,0.0
72367,1242,41862,383725,6827747,2,24,0.3947368421052632,0.486111111111111
72368,1242,41862,383724,6827113,1,25,0.0,0.0
72371,1242,41226,383731,6826740,2,41,0.6853063652587745,0.6853063652587745
72373,1242,41226,383738,6827910,1,37,0.0,0.0
72379,1242,41226,383728,6825745,3,41,0.7498512790005949,0.7498512790005949
72382,1242,41226,383729,6826803,1,43,0.0,0.0
72387,1242,41226,383739,6828106,1,22,0.0,0.0
72396,1242,41226,383730,6828034,3,45,0.1088054423867761,0.12788425891914
72398,1242,41226,383740,6828043,1,18,0.0,0.0
72400,1242,41226,383732,6826813,1,17,0.0,0.0
72402,1242,41226,383741,6828074,2,27,0.0,0.0
72405,1242,41226,383733,6827268,1,97,0.0,0.0
72407,1242,41226,383736,6827485,1,33,0.0,0.0
72408,1242,41226,383737,6827574,1,32,0.0,0.0
72409,1242,41226,383735,6827496,1,35,0.0,0.0
72412,1242,41226,383734,6827597,1,39,0.0,0.0
72414,1242,28332,261466,4073099,2,34,0.2076124567474049,0.2076124567474049
72428,1242,28332,261459,4072591,3,96,0.5847752601503339,0.7934221308503538
72432,1242,28332,261467,4073361,2,28,0.4334273112601031,0.4558662217883572
72434,1242,28332,261458,4071280,2,35,0.565961152031569,0.5659611520315689
72435,1242,28332,261465,4073234,1,22,0.0,0.0
72438,1242,28332,261464,4073303,2,39,0.6790217266825622,0.6790217266825622
72442,1242,28332,261457,4071203,3,32,0.7844581692606853,0.7844581692606853
72451,1242,28332,261468,4073931,3,48,0.5151361951766518,0.7714041267343701
72454,1242,28332,261461,4072526,1,17,0.0,0.0
72458,1242,28332,261470,4073937,2,42,0.0576636904761904,0.0586380385487527
72461,1242,28332,261460,4072495,3,63,0.9687061780012892,0.9687061780012892
72463,1242,28332,261469,4073846,1,19,0.0,0.0
72468,1242,28332,261462,4072934,2,105,0.2455602451543755,0.9024430437080432
72471,1242,28332,261463,4072673,2,44,0.4658069005581014,0.5035394375946017
72473,1242,28333,261476,4072988,2,83,0.5094183708434585,0.7841486318117503
72474,1242,28333,261482,4072017,1,16,0.0,0.0
72477,1242,28333,261477,4072610,1,12,0.0,0.0
72479,1242,28333,261483,4073016,1,23,0.0,0.0
72481,1242,28333,261475,4071423,2,10,0.0784780023781212,0.0810463733650417
72482,1242,28333,261481,4071937,1,25,0.0,0.0
72484,1242,28333,261474,4071416,1,20,0.0,0.0
72485,1242,28333,261480,4071840,1,32,0.0,0.0
72489,1242,28333,261478,4071833,3,32,0.7824072265625001,0.7824072265625
72493,1242,28333,261471,4070749,3,41,0.831889500297442,0.831889500297442
72495,1242,28333,261484,4072870,2,49,0.4879292552428587,0.5450837818218358
72496,1242,28333,261479,4071899,1,21,0.0,0.0
72498,1242,28333,261472,4071445,2,41,0.0304038578409256,0.0305101526322658
72499,1242,28333,261473,4071254,1,36,0.0,0.0
72505,1242,28336,261710,4080837,3,30,0.7348650250324368,0.7348650250324368
72506,1242,28336,261719,4081778,1,32,0.0,0.0
72508,1242,28336,261718,4082245,2,48,0.0468779212705814,0.0474029201251611
72510,1242,28336,261711,4080586,2,28,0.0731464321726329,0.0734140027198241
72514,1242,28336,261713,4081671,3,81,0.1619442477948118,0.3982256235827665
72517,1242,28336,261712,4081954,2,17,0.9550173010380624,0.9550173010380624
72519,1242,28336,261721,4082210,2,16,0.3046875,0.3046875
72523,1242,28336,261717,4081909,2,29,0.646310632325603,0.6463106323256032
72529,1242,28336,261716,4081509,2,108,0.0,0.0
72530,1242,28336,261720,4081849,1,25,0.0,0.0
72533,1242,28336,261714,4081667,2,66,0.0918291944761069,0.0921686769374962
72535,1242,28336,261722,4082084,1,13,0.0,0.0
72538,1242,28336,261723,4082312,2,39,0.0,0.0
72541,1242,28336,261715,4081602,1,79,0.0,0.0
72542,1242,28335,261762,4081409,1,25,0.0,0.0
72544,1242,28335,261754,4082221,1,17,0.0,0.0
72549,1242,28335,261755,4081484,2,26,0.7100591715976331,0.7100591715976331
72550,1242,28335,261763,4082045,1,54,0.0,0.0
72552,1242,28335,261757,4081965,1,110,0.0,0.0
72553,1242,28335,261761,4081370,1,32,0.0,0.0
72555,1242,28335,261760,4081824,1,28,0.0,0.0
72558,1242,28335,261756,4081772,1,90,0.0,0.0
72562,1242,28335,261753,4082236,1,45,0.0,0.0
72565,1242,28335,261781,4080940,2,22,0.0105693614344133,0.0106665904086477
72568,1242,28335,261765,4082256,2,61,0.1049436237265419,0.1085677238346131
72569,1242,28335,261764,4082226,1,16,0.0,0.0
72572,1242,28335,261752,4080869,2,44,0.6021965231242717,0.6021965231242717
72574,1242,28335,261808,4082204,1,17,0.0,0.0
72579,1242,28335,261759,4081823,2,41,0.6862711251542236,0.6862711251542236
72580,1242,28335,261758,4082119,1,50,0.0,0.0
72585,1242,28327,261329,4067052,2,19,0.9214404432132964,0.9214404432132964
72586,1242,28327,261330,4067129,1,64,0.0,0.0
72588,1242,28327,261320,4065488,1,20,0.0,0.0
72589,1242,28327,261321,4065589,1,70,0.0,0.0
72591,1242,28327,261328,4066950,1,61,0.0,0.0
72596,1242,28327,261317,4064312,3,41,0.7804094345574927,0.7804094345574927
72598,1242,28327,261323,4066931,2,103,0.0359204943243239,0.0362168370595105
72599,1242,28327,261322,4066310,1,211,0.0,0.0
72603,1242,28327,261318,4064265,2,69,0.3120458099733098,0.3120458099733091
72607,1242,28327,261327,4066735,3,25,0.6553212121212121,0.6674026666666667
72612,1242,28327,261319,4066936,2,196,0.0308959317265605,0.0330123927955188
72615,1242,28327,261326,4065972,2,32,0.1418749999999999,0.1418749999999999
72618,1242,28327,261324,4065380,3,32,0.7529576224101137,0.7529576224101137
72623,1242,28327,261325,4065910,2,69,0.2721619752147662,0.5040184927774582
72624,1242,41898,396588,6930379,1,28,0.0,0.0
72628,1242,41898,396591,6930634,2,35,0.4081632653061224,0.4081632653061224
72629,1242,41898,396581,6928616,1,119,0.0,0.0
72631,1242,41898,396580,6931136,2,43,0.486749594375338,0.486749594375338
